,Prediction_Value,Lower_Bound_95,Upper_Bound_95,Lower_Bound_68,Upper_Bound_68,ID,EQUIPMENT_NO,VALUE
1526390,2946.4119787333334,1120.6310720000001,4772.1928853333338,2036.2875824,3856.5363750666666,2409300.0,21.0,2953.8819269999999
1526391,2841.8477685999997,1016.0668620333332,4667.6286752000005,1931.7233724,3751.9721649333328,2409366.0,21.0,2919.4639589999997
1526392,3021.9225458124997,2115.3942161250002,3928.4508755000002,2570.0317707499999,3473.8133207500005,2409372.0,21.0,2928.002563
1526393,2978.3470032499999,2071.8186735625,3884.8753329999995,2526.4562282500005,3430.2377782499998,2409438.0,21.0,2980.1294859999998
1526394,2952.2227131875002,2045.6943835,3858.751042750001,2500.3319381249999,3404.1134881249995,2409444.0,21.0,2946.3503250000003
1526395,2921.2925660624996,2014.7642363125003,3827.8208957499996,2469.4017910624998,3373.1833408749999,2409510.0,21.0,2808.8263999999999
1526396,2931.600410470588,2438.5953698823532,3424.6054508823531,2685.8447925294126,3177.3560281764708,2409516.0,21.0,2991.5467689999996
1526397,2919.0089114705879,2426.0038710588233,3412.0139522352943,2673.2532937647056,3164.7645294705885,2409582.0,21.0,2885.7915029999999
1526398,2902.0399369411766,2409.0348964705881,3395.0449774117642,2656.2843189999999,3147.7955547058823,2409588.0,21.0,2888.7849729999998
1526399,2883.5363326470592,2390.5312921764707,3376.5413731176468,2637.7807147647059,3129.2919505294112,2409654.0,21.0,2872.84204
1526400,2877.8213568823526,2434.0025868235289,3321.6401269999997,2656.5843570000006,3099.0583566470591,2409660.0,21.0,2902.4910579999996
1526401,2860.068844882353,2416.2500747647059,3303.8876149411772,2638.8318449411763,3081.3058446470582,2409726.0,21.0,2966.1855159999996
1526402,2839.0319500588234,2395.213179882353,3282.8507200588238,2617.7949500588238,3060.2689497058823,2409732.0,21.0,2802.0377950000002
1526403,2816.942693235294,2373.1239231176473,3260.761463411764,2595.7056934705879,3038.1796931764707,2409798.0,21.0,2802.6541140000004
1526404,2865.5887517058832,2525.6122567647058,3205.5652463529409,2696.1155684705882,3035.0619348235296,2409804.0,21.0,2819.8243860000002
1526405,2829.7279651176473,2489.7514704705882,3169.7044600588233,2660.2547818823532,2999.2011483529413,2409870.0,21.0,2859.7660989999999
1526406,2794.3793217058819,2454.4028270000008,3134.3558165294121,2624.9061385882351,2963.8525049411769,2409876.0,21.0,2829.630036
1526407,2758.8173682352945,2418.8408733529409,3098.7938628823536,2589.3441851764701,2928.2905514705881,2409942.0,21.0,2715.9280100000001
1526408,2793.5005392352941,2460.0945361176468,3126.9065420000006,2627.3026476470586,2959.6984307647062,2409948.0,21.0,2817.5769660000001
1526409,2791.7363378823534,2458.3303347647052,3125.1423407647053,2625.5384461176473,2957.9342294705889,2410014.0,21.0,2646.1559160000002
1526410,2787.3797220588226,2453.9737190000001,3120.785724882353,2621.1818305294119,2953.577613705882,2410020.0,21.0,2839.8434750000001
1526411,2783.5003055882362,2450.0943025294118,3116.9063084705886,2617.3024141176475,2949.6981969999997,2410086.0,21.0,2823.6884300000002
1526412,2774.8579008235292,2268.3120764117643,3281.4037254117643,2522.3524051176473,3027.3633964117653,2410092.0,21.0,2781.970276
1526413,2774.9211000000005,2268.3752753529411,3281.4669245294117,2522.4156041176475,3027.4265953529416,2410158.0,21.0,2822.0491179999999
1526414,2766.9689987058819,2260.4231741176472,3273.5148232941174,2514.4635031176472,3019.4744944117651,2410164.0,21.0,2803.8831479999999
1526415,2770.5569070588231,2264.011082470588,3277.1027315294118,2518.0514112941182,3023.0624026470582,2410230.0,21.0,2856.6323550000002
1526416,2776.2339598235294,997.96589177647081,4554.5020278823531,1889.7940010000002,3662.6739186470591,2410236.0,21.0,2851.9405970000003
1526417,2775.5560895882345,997.2880214764707,4553.8241575882348,1889.1161305882354,3661.9960484117641,2410302.0,21.0,2833.1280510000001
1526418,2768.8585547058819,990.59048667058835,4547.1266228235299,1882.4185958235294,3655.2985137058822,2410308.0,21.0,2794.7736810000001
1526419,2769.0292479999998,990.76117986470592,4547.2973160588226,1882.589289117647,3655.4692068823524,2410374.0,21.0,2809.2436059999995
1526420,2628.0720567058825,459.03612190588234,4797.1079915882356,1546.8401775294117,3709.3039359999998,2410380.0,21.0,2794.6255179999998
1526421,2715.6337393529411,546.59780457647059,4884.6696742352942,1634.4018601764708,3796.865618647058,2410446.0,21.0,2864.3189090000005
1526422,2748.2064855294116,579.17055081764704,4917.2424205294119,1666.9746063529412,3829.4383648235294,2410452.0,21.0,2827.5983890000002
1526423,2813.0756572941177,644.03972237058838,4982.1115920000002,1731.8437780000002,3894.3075365882355,2410518.0,21.0,2911.5505219999995
1526424,2653.9938784117649,815.27106521764699,4492.7166914705886,1737.4181358823535,3570.569620823529,2410524.0,21.0,2799.2656710000001
1526425,2676.7637691176469,838.04095599411767,4515.4865822352931,1760.1880266470587,3593.3395116470592,2410590.0,21.0,2778.8001709999999
1526426,2815.8231911176472,977.10037790588228,4654.5460043529411,1899.2474487647057,3732.3989336470586,2410596.0,21.0,2757.2396530000001
1526427,2868.2735792352942,1029.5507661352942,4706.9963924117646,1951.6978367058823,3784.8493217647056,2410662.0,21.0,2923.0346070000001
1526428,2625.0787611764708,1620.6604096470587,3629.4971127647045,2124.3912785294124,3125.7662437647059,2410668.0,21.0,2809.3934180000001
1526429,2730.6513749999999,1726.2330234705883,3735.0697267058822,2229.9638925294116,3231.3388575294116,2410734.0,21.0,2792.1149600000003
1526430,2837.2439505882357,1832.825598882353,3841.6623022352942,2336.5564678823534,3337.931433117647,2410740.0,21.0,2931.4712070000005
1526431,2930.0244611874996,1926.7953949375001,3933.2535275625005,2429.9298193750001,3430.1191028125004,2410806.0,21.0,2852.8177180000002
1526432,2957.645673235294,1588.0143962941177,4327.2769503529407,2274.9050253529408,3640.3863211176472,2410812.0,21.0,2838.7153939999998
1526433,3040.2168116470593,1670.5855348823529,4409.8480888823533,2357.4761638235295,3722.9574597058827,2410878.0,21.0,2910.1427309999999
1526434,3203.6836537647059,1834.0523767058826,4573.3149307647063,2520.9430058235289,3886.424301529411,2410884.0,21.0,2956.0073090000001
1526435,3304.5285126875001,1932.6091630000003,4676.4478626875007,2620.6472948749997,3988.409730562501,2410950.0,21.0,2976.456283
1526436,4198.0731919411755,2595.5239709999996,5800.6224129411748,3399.2264425882349,4996.9199414117638,2410956.0,21.0,2858.0999910000005
1526437,4246.5013189411757,2643.952097882353,5849.05053982353,3447.6545696470589,5045.348068117647,2411022.0,21.0,2952.495942
1526438,4281.7445364117648,2679.1953155882352,5884.2937574705884,3482.8977873529407,5080.5912857647054,2411028.0,21.0,3040.2559510000001
1526439,4318.393913375,2715.8458443125,5920.941982312499,3519.5477381874998,5117.2400883749997,2411094.0,21.0,3001.1717680000002
1526440,4295.1063571764716,2749.409097117647,5840.8036171764697,3524.5994576470589,5065.6132566470587,2411100.0,21.0,3023.4456019999998
1526441,4316.063824647058,2770.3665646470586,5861.7610845294121,3545.5569251764705,5086.5707240000002,2411166.0,21.0,3040.837066
1526442,4308.5255458235297,2762.8282858235293,5854.2228057647062,3538.0186462941174,5079.0324452352943,2411172.0,21.0,3152.2411810000003
1526443,4327.7860469375,2780.7318208750003,5874.8402729999989,3556.6027200624999,5098.9693736249983,2411238.0,21.0,3094.365127
1526444,4759.4688715882357,3128.2325161176468,6390.7052271764715,3946.3220161176459,5572.6157273529416,2411244.0,21.0,3156.741806
1526445,4754.5925492941178,3123.3561938823527,6385.8289048235283,3941.4456937058817,5567.7394048235292,2411310.0,21.0,4025.2991050000005
1526446,4752.2088344117656,3120.9724790588239,6383.4451900588228,3939.0619788235294,5565.3556900588237,2411316.0,21.0,4437.3775330000008
1526447,4747.6118998823522,3116.3755445294123,6378.8482553529393,3934.4650444117647,5560.7587555294131,2411382.0,21.0,4682.4319450000003
1526448,4852.5348031764715,3303.9432751764703,6401.1263312352949,4080.5851545294117,5624.4844518235295,2411388.0,21.0,4479.9244689999996
1526449,4854.5636742352945,3305.9721462352936,6403.1552022352944,4082.6140254117654,5626.5133229999992,2411454.0,21.0,4566.5190119999997
1526450,4859.3553804705889,3310.7638525294124,6407.9469084705879,4087.40573182353,5631.3050291764703,2411460.0,21.0,4663.1329650000007
1526451,4851.1498877647045,3302.5583595882358,6399.7414157058811,4079.2002388823526,5623.099536352941,2411526.0,21.0,4686.908813
1526452,4641.3899515294124,3298.1140878823535,5984.6658149999994,3971.7870819411773,5310.9928211176484,2411532.0,21.0,4716.1608899999992
1526453,4609.454834294118,3266.1789706470581,5952.7306976470582,3939.8519645882352,5279.0577037647054,2411598.0,21.0,4758.6947019999998
1526454,4584.9003471764699,3241.6244835294115,5928.1762107647064,3915.2974775882358,5254.5032168235284,2411604.0,21.0,4602.7166130000005
1526455,4564.8130075882364,3221.5371439999994,5908.0888712352944,3895.2101379411761,5234.4158771176481,2411670.0,21.0,4532.9407960000008
1526456,4605.8897891764709,3244.8153770588228,5966.9642011764709,3927.4146100588232,5284.3649681764709,2411676.0,21.0,4559.4160769999999
1526457,4608.600742705883,3247.5263305882354,5969.6751548235288,3930.1255635882349,5287.0759217647064,2411742.0,21.0,4374.3637100000005
1526458,4612.8843805882352,3251.8099685294119,5973.9587927647062,3934.4092015882352,5291.3595597647063,2411748.0,21.0,4448.3625190000002
1526459,4615.2254565294106,3254.1510443529419,5976.299868470589,3936.7502775294124,5293.7006355882349,2411814.0,21.0,4381.2102050000003
1526460,4726.7556789999999,3176.6590874705885,6276.8522704117631,3954.0557788235292,5499.4555792941173,2411820.0,21.0,4391.0521250000002
1526461,4731.1619879999989,3181.0653967058824,6281.2585797647071,3958.4620878235301,5503.8618884705884,2411886.0,21.0,4424.8527830000003
1526462,4716.368504941177,3166.271913294117,6266.4650964705879,3943.6686047058824,5489.0684052941178,2411892.0,21.0,4591.389741
1526463,4685.283608823529,3135.1870174117644,6235.3802004117642,3912.583708529412,5457.9835091764708,2411958.0,21.0,4449.9872740000001
1526464,4832.1959484705876,3305.54839117647,6358.8435060000002,4071.1850400588241,5593.2068571764694,2411964.0,21.0,4525.5989069999996
1526465,4815.9358522352932,3289.2882947647058,6342.5834097647075,4054.9249437647059,5576.9467609411768,2412030.0,21.0,4621.8373430000001
1526466,4798.5932701764714,3271.9457128235299,6325.2408277058821,4037.582361823529,5559.6041787647055,2412036.0,21.0,4416.4870299999993
1526467,4781.7009744705874,3255.0534170000001,6308.3485320588234,4020.6900659411767,5542.7118831176476,2412102.0,21.0,4516.9158630000002
1526468,4763.6097167647058,3545.6208035294121,5981.5986299411761,4156.4605127058821,5370.7589208823529,2412108.0,21.0,4408.3500370000002
1526469,4709.0148252352938,3491.0259119411762,5927.0037386470585,4101.8656213529412,5316.1640292941183,2412174.0,21.0,4317.6946710000002
1526470,4655.4896250000002,3437.5007115882349,5873.4785381764705,4048.3404207058816,5262.6388289411771,2412180.0,21.0,4368.5757449999992
1526471,4602.6673691176475,3384.6784557058818,5820.6562822941169,3995.5181650588238,5209.8165733529404,2412246.0,21.0,4428.0900579999998
1526472,4789.1887375294109,3507.7288341176468,6070.6486409411755,4150.4001967647064,5427.9772781764696,2412252.0,21.0,4402.3254080000006
1526473,4629.0375075294114,3347.577604058823,5910.497410941176,3990.2489668235298,5267.8260482352944,2412318.0,21.0,4435.5699770000001
1526474,4553.4942030588227,3272.0342994705884,5834.9541065294106,3914.7056623529411,5192.2827436470589,2412324.0,21.0,4394.4502580000008
1526475,4459.9873095294115,3178.5274060000002,5741.4472128235302,3821.1987687647065,5098.77585,2412390.0,21.0,4335.6309199999996
1526476,3951.4685894117661,2466.7049227647058,5436.2322561176479,3211.3361722352943,4691.6010067647067,2412396.0,21.0,4377.0067439999993
1526477,3787.6675605882356,2302.9038938235299,5272.4312272352927,3047.5351434705881,4527.7999778235298,2412462.0,21.0,4357.404297
1526478,3623.2203520000003,2138.4566852352941,5107.9840185882349,2883.0879345882349,4363.3527692352936,2412468.0,21.0,4139.2258000000002
1526479,3479.5856203529406,1994.8219535882356,4964.3492869999991,2739.4532030588243,4219.7180373529418,2412534.0,21.0,4171.7674259999994
1526480,3562.4855540588237,2024.6476559411767,5100.3234521764698,2795.8964284117646,4329.0746794705892,2412540.0,21.0,3940.7473440000003
1526481,3480.1518899411767,1942.3139917058827,5017.9897880588233,2713.5627644117649,4246.7410154117642,2412606.0,21.0,3300.2050180000001
1526482,3391.5054849999992,1853.6675870588238,4929.343383117648,2624.9163595294121,4158.0946104705872,2412612.0,21.0,3221.9054880000003
1526483,3337.7174508235294,1799.8795526470587,4875.5553488823525,2571.128325529412,4104.3065762352944,2412678.0,21.0,3057.4049830000004
1526484,3235.520259647059,1511.8010717058824,4959.2394475882356,2376.2720991764709,4094.7684199411769,2412684.0,21.0,3114.5560150000001
1526485,3060.3566831176463,1336.6374949411763,4784.0758710588234,2201.1085225294119,3919.604843470589,2412750.0,21.0,3190.1363229999997
1526486,2895.9616476470583,1172.2424598823529,4619.6808358235294,2036.7134874117648,3755.2098081764707,2412756.0,21.0,2992.715592
1526487,2773.4907900588241,1049.7716022352943,4497.2099780588242,1914.2426297058821,3632.7389505882347,2412822.0,21.0,3179.4352729999996
1526488,2913.4958589411763,2286.7498606470581,3540.241857235294,2601.0723796470588,3225.9193382352937,2412828.0,21.0,3071.9650729999994
1526489,2878.7078884705879,2251.9618902941179,3505.4538867058818,2566.28440917647,3191.1313677058824,2412894.0,21.0,3120.4859470000001
1526490,2853.5232471764698,2226.7772490000007,3480.2692455882357,2541.099768,3165.9467265882354,2412900.0,21.0,3134.39383
1526491,2829.6689175294123,2202.9229192941175,3456.4149157647057,2517.245438176471,3142.0923968823527,2412966.0,21.0,3084.1467290000001
1526492,2928.321767176471,2526.9615950588236,3329.6819391176468,2728.2497414705886,3128.3937925882351,2412972.0,21.0,3153.821974
1526493,2917.9616168823522,2516.6014447058824,3319.3217887647056,2717.8895911764707,3118.0336424117645,2413038.0,21.0,3044.086577
1526494,2908.8368373529415,2507.4766653529409,3310.1970092352944,2708.7648115294114,3108.9088627647056,2413044.0,21.0,2916.0613090000002
1526495,2895.3367689999995,2493.9765970000003,3296.6969409411763,2695.2647434117648,3095.4087945294118,2413110.0,21.0,3127.2563469999996
1526496,3191.996179588235,2740.9512801176475,3643.0410788823533,2967.1570624117649,3416.8352965294121,2413116.0,21.0,3026.661713
1526497,3172.037091529412,2720.9921921764712,3623.0819909411766,2947.197974529412,3396.8762084117648,2413182.0,21.0,2911.4635319999998
1526498,3148.9418092352944,2697.8969097647064,3599.9867087058828,2924.1026924117641,3373.7809262352944,2413188.0,21.0,3061.3982229999992
1526499,3125.3299677058822,2674.2850683529418,3576.3748671176472,2900.490850764706,3350.1690846470592,2413254.0,21.0,2937.0552519999997
1526500,3028.9583812941169,2699.4742443529412,3358.4425179999998,2864.7154810588236,3193.2012814117656,2413260.0,21.0,2869.8347939999999
1526501,2992.1424884117646,2662.6583517058821,3321.6266252941173,2827.8995884117649,3156.3853887647056,2413326.0,21.0,2917.7812049999998
1526502,2955.1043098235295,2625.6201728235292,3284.5884467647061,2790.8614097058826,3119.3472099411761,2413332.0,21.0,2958.169723
1526503,2919.1239435294119,2589.6398067058822,3248.6080802941178,2754.8810434117649,3083.3668436470589,2413398.0,21.0,2851.749542
1526504,2882.1265477647062,2590.1546522352946,3174.098443411764,2736.5829373529414,3027.6701583529411,2413404.0,21.0,3010.8245989999996
1526505,2878.8338238823526,2586.8619282941177,3170.8057195294123,2733.2902132941172,3024.3774344117642,2413470.0,21.0,2888.3151250000001
1526506,2873.6773594705887,2581.7054638235295,3165.6492549411769,2728.1337488823533,3019.2209698235292,2413476.0,21.0,3426.4835200000002
1526507,2869.3355598823528,2577.3636641764706,3161.3074554117647,2723.791949176471,3014.8791703529405,2413542.0,21.0,4076.8181749999999
1526508,2956.0577577647068,2471.4836413529415,3440.6318741764708,2714.5048289411766,3197.6106863529408,2413548.0,21.0,3910.1412960000002
1526509,2958.5770842941174,2474.0029677058824,3443.1512005882355,2717.0241555294119,3200.1300128235293,2413614.0,21.0,4602.3259289999996
1526510,2957.8371518823528,2473.263035411765,3442.4112682352948,2716.2842230000001,3199.3900804117648,2413620.0,21.0,5408.0086990000009
1526511,2958.4381165294121,2473.8640000588234,3443.0122328235293,2716.8851878235291,3199.9910450588241,2413686.0,21.0,5720.0960700000005
1526512,3348.9199663529407,1679.6887804117646,5018.1511520588238,2516.8332576470593,4181.006674764707,2413692.0,21.0,5862.4452209999999
1526513,3380.1900542352942,1710.9588684705884,5049.421240058824,2548.103345705882,4212.2767628823531,2413758.0,21.0,5876.7750249999999
1526514,3433.7612226470587,1764.5300369411761,5102.9924084705881,2601.6745139999998,4265.8479312352938,2413764.0,21.0,5892.0862429999997
1526515,3423.2664966470588,1754.0353108823529,5092.4976824117657,2591.1797879999999,4255.3532051764705,2413830.0,21.0,5863.4657580000003
1526516,4852.1280275882345,2822.0366771764711,6882.2193779411764,3840.1579395882359,5864.098115529413,2413836.0,21.0,5793.6727289999999
1526517,4914.7190772941176,2884.6277271176477,6944.8104277647071,3902.7489893529419,5926.6891654117653,2413902.0,21.0,5846.6288449999993
1526518,4991.7383052941177,2961.6469548823525,7021.8296555882353,3979.7682172352943,6003.7083932941177,2413908.0,21.0,5953.1028129999995
1526519,5107.38971917647,3077.2983686470584,7137.4810696470595,4095.4196309999998,6119.3598069999989,2413974.0,21.0,5854.3709109999991
1526520,5848.9765272352943,4095.533864470588,7602.4191900588221,4974.9116605882364,6723.0413939999999,2413980.0,21.0,5921.9291379999995
1526521,6017.7868230588238,4264.3441603529418,7771.2294860000002,5143.7219564117631,6891.8516900588238,2414046.0,21.0,6000.0238350000009
1526522,6120.804619705882,4367.3619569411767,7874.2472825294108,5246.7397529411755,6994.8694865882353,2414052.0,21.0,6136.6912840000005
1526523,6252.2733348823522,4498.8306718823524,8005.715997588235,5378.2084678823521,7126.3382016470596,2414118.0,21.0,6029.8781740000004
1526524,6485.3506331176468,5492.9031466470578,7477.7981194705881,5990.6304474117642,6980.0708188823528,2414124.0,21.0,6320.3018800000009
1526525,6605.831800941176,5613.3843144117654,7598.2792872352948,6111.1116149411764,7100.5519866470586,2414190.0,21.0,6413.943115
1526526,6789.9630727058839,5797.515586235294,7782.410558999999,6295.2428867058825,7284.683258470589,2414196.0,21.0,6662.492921
1526527,6915.1606891176471,5922.7132027058815,7907.6081753529415,6420.4405032941168,7409.8808748235297,2414262.0,21.0,6672.4423210000004
1526528,7099.3430027058821,5795.6217697058828,8403.0642357058805,6449.4575230588225,7749.2284822941156,2414268.0,21.0,6915.1655879999998
1526529,7214.5187805882379,5910.7975476470583,8518.2400137647055,6564.6333010588232,7864.4042602941181,2414334.0,21.0,6925.2078250000004
1526530,7314.5943325882354,6010.8730994705884,8618.3155656470572,6664.7088528823542,7964.4798121764697,2414340.0,21.0,7037.7871109999996
1526531,7387.5725676470583,6083.8513345882347,8691.2938007058838,6737.6870881176483,8037.4580472941179,2414406.0,21.0,7179.0209960000002
1526532,7520.5681646470584,5896.7354151764703,9144.4009142941159,6711.1118955882348,8330.0244338235279,2414412.0,21.0,7313.9561169999997
1526533,7636.8717912352949,6013.0390415882357,9260.7045407647074,6827.4155220588227,8446.328060352942,2414478.0,21.0,7485.7568349999992
1526534,7653.0960222941194,6029.263272764706,9276.9287719999993,6843.6397532941182,8462.5522914117664,2414484.0,21.0,7410.0086059999994
1526535,7703.8065769411751,6079.9738274117635,9327.6393265882361,6894.3503079411767,8513.2628459411771,2414550.0,21.0,7444.3610230000004
1526536,7718.3100968823519,6148.1748172352954,9288.4453765294111,6935.6212111764698,8500.9989824705863,2414556.0,21.0,7466.1362930000005
1526537,7737.8694327647063,6167.7341531764723,9308.0047123529403,6955.1805469411756,8520.5583185294126,2414622.0,21.0,7492.2301639999996
1526538,7772.5077639411766,6202.3724842352949,9342.6430434117628,6989.8188781176459,8555.1966496470577,2414628.0,21.0,7504.7624510000005
1526539,7785.0649762352932,6214.929696764706,9355.2002558823551,7002.3760905294121,8567.7538620588239,2414694.0,21.0,7622.0932000000003
1526540,7914.1095860588248,6291.0938025294108,9537.125369411764,7105.0605621764707,8723.1586096470583,2414700.0,21.0,7510.1118770000003
1526541,7914.9868767058824,6291.9710931764703,9538.0026603529404,7105.9378530000013,8724.0359004705897,2414766.0,21.0,7540.0692749999998
1526542,7919.0217068823522,6296.0059234117643,9542.0374904705877,7109.9726832352935,8728.0707306470576,2414772.0,21.0,7590.8347789999998
1526543,7919.6705552941185,6296.6547718823522,9542.6863388235288,7110.6215315882355,8728.7195791764716,2414838.0,21.0,7565.222777
1526544,7820.6138227058809,6303.6551920588226,9337.5724537058813,7064.4326987647037,8576.79494664706,2414844.0,21.0,7524.7176510000008
1526545,7816.3708849411769,6299.4122540588241,9333.329515764708,7060.1897608235295,8572.552008823528,2414910.0,21.0,7229.380615
1526546,7809.4296697058817,6292.4710387647046,9326.3883005294101,7053.2485457058838,8565.6107935882355,2414916.0,21.0,7085.8096320000004
1526547,7799.1909555294123,6282.2323247058821,9316.149586411766,7043.0098315294117,8555.3720794705896,2414982.0,21.0,7085.6379399999987
1526548,7810.2974918823529,6507.4313235294112,9113.1636604117666,7160.8382491764705,8459.7567347058812,2414988.0,21.0,6899.2384640000009
1526549,7793.6833794705899,6490.8172111176464,9096.5495480588233,7144.2241368235291,8443.1426224705883,2415054.0,21.0,7005.8128659999993
1526550,7769.5310010588228,6466.6648325294127,9072.3971697647066,7120.0717582352945,8418.9902437647052,2415060.0,21.0,6994.2024540000002
1526551,7743.6031842941184,6440.7370157647074,9046.4693528823536,7094.1439415294117,8393.0624271764682,2415126.0,21.0,6829.199341999999
1526552,7791.3813508235289,6467.6903812941182,9115.0723204117658,7131.5412570588232,8451.2214445882364,2415132.0,21.0,7000.4473269999999
1526553,7788.2964749411776,6464.6055054705866,9111.9874445882342,7128.4563812941178,8448.1365687058806,2415198.0,21.0,7017.8848270000008
1526554,7783.5023853529419,6459.8114156470592,9107.1933548823545,7123.6622914705886,8443.342478999999,2415204.0,21.0,6947.1455679999999
1526555,7776.3269345882363,6452.6359648823518,9100.017903941176,7116.486840705883,8436.1670280000017,2415270.0,21.0,6975.9812000000002
1526556,7741.7738900588229,6240.8648879411758,9242.6828922941186,6993.5932651764697,8489.9545148823527,2415276.0,21.0,6919.6201169999995
1526557,7730.6594851176469,6229.7504828823521,9231.5684872941183,6982.4788601764703,8478.8401099411785,2415342.0,21.0,6968.2398080000003
1526558,7719.4105219411758,6218.5015195882361,9220.3195239999986,6971.2298968235291,8467.5911464705878,2415348.0,21.0,6944.5021370000004
1526559,7704.4440029999996,6203.5350008823525,9205.3530052352926,6956.2633780588239,8452.6246277058817,2415414.0,21.0,6803.645203
1526560,7607.2644962941176,6177.5639905882344,9036.9650021176458,6894.5802389999999,8319.9487537647055,2415420.0,21.0,6895.7496940000001
1526561,7594.8959855882349,6165.195480117648,9024.5964914117667,6882.2117283529415,8307.5802430000003,2415486.0,21.0,6999.6329340000002
1526562,7580.7022185294118,6151.0017126470593,9010.4027243529417,6868.0179611176463,8293.3864758823529,2415492.0,21.0,6884.6413569999995
1526563,7567.5060162352956,6137.8055105882349,8997.2065220000004,6854.8217589411779,8280.1902737647033,2415558.0,21.0,7030.7839359999998
1526564,7474.3298451176461,6311.3068680588231,8637.3528224705897,6894.5803359411775,8054.0793548235306,2415564.0,21.0,6838.0790390000002
1526565,7417.2759451764705,6254.2529679411755,8580.2989224117646,6837.5264357647056,7997.0254545882344,2415630.0,21.0,6844.0140389999997
1526566,7360.171329352941,6197.1483522352946,8523.1943064705883,6780.4218198823537,7939.9208386470582,2415636.0,21.0,6938.7456040000006
1526567,7300.7406835882357,6137.7177064117641,8463.763660705883,6720.9911741764699,7880.4901931176482,2415702.0,21.0,6877.8254390000011
1526568,6921.8939124705876,5691.727137352942,8152.0606876470592,6308.6742267647041,7535.1135980588233,2415708.0,21.0,6800.7736810000006
1526569,6830.7971132941175,5600.6303380588242,8060.9638885294107,6217.5774277058817,7444.0167988823532,2415774.0,21.0,6639.1763310000006
1526570,6686.8386795294109,5456.6719042352943,7917.0054545882349,6073.6189939411752,7300.0583651176485,2415780.0,21.0,6488.7125850000002
1526571,6568.5736021176463,5338.4068268823539,7798.740377470589,5955.3539163529404,7181.7932876470586,2415846.0,21.0,6511.2823479999997
1526572,6184.5304511176446,4722.8793005882353,7646.1816016470584,5455.9192766470587,6913.1416258235304,2415852.0,21.0,5912.612670999999
1526573,5763.406693176471,4301.7555427058824,7225.0578434705885,5034.7955185882365,6492.0178677647073,2415918.0,21.0,5566.9949960000004
1526574,5523.4680498235302,4061.8168995294118,6985.1192003529422,4794.8568754117659,6252.0792244705881,2415924.0,21.0,5199.4297490000008
1526575,5339.4412832941171,3877.7901328235284,6801.0924338235309,4610.8301086470583,6068.0524578235281,2415990.0,21.0,5148.7590330000003
1526576,5301.7531631176471,3815.2304147647055,6788.275911529412,4560.7438699999993,6042.7624562352939,2415996.0,21.0,5206.2721549999997
1526577,5219.3495083529406,3732.8267601176467,6705.8722567647037,4478.3402153529414,5960.3588015294135,2416062.0,21.0,5237.8315739999998
1526578,5141.7983462941174,3655.2755978823525,6628.321094647059,4400.7890532941183,5882.8076392941175,2416068.0,21.0,5216.9277029999994
1526579,4998.1701507647058,3511.6474024705885,6484.692899058824,4257.1608578235291,5739.1794437647059,2416134.0,21.0,5087.5449529999996
1526580,4203.3121190000002,2516.2202941764704,5890.4039438235277,3362.3221498823527,5044.302088411765,2416140.0,21.0,5157.7411199999997
1526581,3926.8561444705883,2239.7643197647062,5613.9479692941186,3085.8661752352946,4767.8461138235289,2416206.0,21.0,4969.9057010000006
1526582,3741.1082031764709,2054.0163782352938,5428.2000278823534,2900.1182337058826,4582.098172470588,2416212.0,21.0,4858.7184139999999
1526583,3618.6353620588234,1931.5435369999998,5305.7271868235293,2777.6453927058819,4459.6253311764704,2416278.0,21.0,4689.5686949999999
1526584,3495.9768255882354,2901.2888493529413,4090.6648015294118,3199.5337894117647,3792.4198615882356,2416284.0,21.0,4783.2462169999999
1526585,3460.4517565294118,2865.7637804705882,4055.139732529412,3164.0087204705883,3756.8947925294119,2416350.0,21.0,4755.0110159999995
1526586,3422.8131702941173,2828.1251941176465,4017.5011465294119,3126.3701342352938,3719.2562064117642,2416356.0,21.0,4758.9240719999998
1526587,3390.3451700000001,2795.6571938235297,3985.0331459411759,3093.9021338823532,3686.7882060588236,2416422.0,21.0,4497.0006709999998
1526588,3242.2435887058818,2657.6008394117644,3826.886337882353,2950.8079474705887,3533.6792298235296,2416428.0,21.0,4578.2737420000003
1526589,3237.6553131764704,2653.0125639411763,3822.2980624705883,2946.2196719411768,3529.0909542941181,2416494.0,21.0,4517.0400399999999
1526590,3230.6074472352939,2645.9646979411764,3815.2501963529407,2939.1718058235283,3522.0430882941178,2416500.0,21.0,4472.4536419999995
1526591,3221.8739939411762,2637.2312446470587,3806.5167431764708,2930.4383527647065,3513.3096350588239,2416566.0,21.0,4335.9824520000002
1526592,3157.5970461176471,2702.0961462352943,3613.0979460588237,2930.5366797647057,3384.6574124117647,2416572.0,21.0,3902.8599540000005
1526593,3132.418428470588,2676.9175285882352,3587.9193285882357,2905.3580622352933,3359.4787950588234,2416638.0,21.0,3277.255036
1526594,3106.1474021764702,2650.6465022352945,3561.6483020588244,2879.0870358823527,3333.2077686470579,2416644.0,21.0,3300.8426519999998
1526595,3081.8239028823537,2626.3230030000004,3537.3248028823527,2854.7635365294122,3308.8842694117648,2416710.0,21.0,3236.710388
1526596,3012.2279414705881,2713.2083853529407,3311.247497411764,2863.1711779411762,3161.2847048823523,2416716.0,21.0,3243.355896
